order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
9069936094,80189,2024-06-23 13:08:00,2024-06-23 13:31:00,23,3.6,Significantly Delayed,Traffic
671459763,65075,2024-06-23 14:36:00,2024-06-23 14:41:00,5,2.78,On Time,Traffic
2028074931,63636,2024-06-23 18:09:00,2024-06-23 18:10:00,1,4.81,On Time,Traffic
8220678247,13272,2024-06-23 18:35:00,2024-06-23 18:33:00,-2,2.72,On Time,Null
3833878150,27906,2024-06-23 19:07:00,2024-06-23 19:33:00,26,3.31,Significantly Delayed,Traffic
9720683332,95640,2024-06-23 20:36:00,2024-06-23 20:33:00,-3,3.3,On Time,Null
1524480475,95253,2024-06-23 21:13:00,2024-06-23 21:31:00,18,3.15,Significantly Delayed,Traffic
3874644184,94851,2024-06-23 23:43:00,2024-06-23 23:48:00,5,4.04,On Time,Traffic
6920030794,38745,2024-06-24 02:51:00,2024-06-24 02:49:00,-2,3.47,On Time,Null
4531739740,2730,2024-06-24 04:28:00,2024-06-24 04:27:00,-1,0.75,On Time,Null
9931976872,97297,2024-06-24 05:32:00,2024-06-24 05:28:00,-4,3.03,On Time,Null
1889723479,87163,2024-06-24 08:11:00,2024-06-24 08:15:00,4,0.52,On Time,Traffic
1525742840,32237,2024-06-24 12:29:00,2024-06-24 12:24:00,-5,3.19,On Time,Null
6569836274,18594,2024-06-24 17:30:00,2024-06-24 17:41:00,11,0.84,Slightly Delayed,Traffic
7777975083,89484,2024-06-24 18:05:00,2024-06-24 18:34:00,29,2.56,Significantly Delayed,Traffic
866693541,47194,2024-06-24 19:32:00,2024-06-24 19:30:00,-2,3.94,On Time,Null
6347292505,14479,2024-06-24 19:56:00,2024-06-24 20:02:00,6,1.12,Slightly Delayed,Traffic
4525211942,33706,2024-06-24 23:51:00,2024-06-24 23:50:00,-1,3.89,On Time,Null
6266311709,82516,2024-06-25 01:54:00,2024-06-25 01:56:00,2,2,On Time,Traffic
1751319400,13729,2024-06-25 11:09:00,2024-06-25 11:09:00,0,3.32,On Time,Null
6031122324,85429,2024-06-25 15:38:00,2024-06-25 15:39:00,1,2,On Time,Traffic
9365984533,40460,2024-06-25 20:02:00,2024-06-25 19:59:00,-3,4.34,On Time,Null
3065857200,21536,2024-06-26 02:54:00,2024-06-26 02:57:00,3,3.64,On Time,Traffic
7096530350,13756,2024-06-26 04:39:00,2024-06-26 04:38:00,-1,2.56,On Time,Null
1769493463,22954,2024-06-26 07:29:00,2024-06-26 07:24:00,-5,1.21,On Time,Null
9622488249,8679,2024-06-26 09:38:00,2024-06-26 09:42:00,4,2.03,On Time,Traffic
3236748462,22715,2024-06-26 10:30:00,2024-06-26 10:34:00,4,2.9,On Time,Traffic
2610552179,21304,2024-06-26 11:40:00,2024-06-26 11:42:00,2,1.91,On Time,Traffic
9852996866,4260,2024-06-26 12:54:00,2024-06-26 12:49:00,-5,1.69,On Time,Null
2655613624,94896,2024-06-26 13:33:00,2024-06-26 14:02:00,29,1.78,Significantly Delayed,Traffic
6811633572,49915,2024-06-26 14:44:00,2024-06-26 14:48:00,4,2.15,On Time,Traffic
7590462053,235,2024-06-26 16:49:00,2024-06-26 16:50:00,1,0.69,On Time,Traffic
408720270,2311,2024-06-26 22:22:00,2024-06-26 22:38:00,16,1.09,Significantly Delayed,Traffic
2773034272,69257,2024-06-27 04:45:00,2024-06-27 04:49:00,4,4.06,On Time,Traffic
7107216633,30190,2024-06-27 05:20:00,2024-06-27 05:26:00,6,1.41,Slightly Delayed,Traffic
8691567542,87207,2024-06-27 09:05:00,2024-06-27 09:10:00,5,1.06,On Time,Traffic
7096225581,33119,2024-06-27 14:05:00,2024-06-27 14:10:00,5,2.23,On Time,Traffic
888510905,21909,2024-06-27 18:18:00,2024-06-27 18:30:00,12,1.18,Slightly Delayed,Traffic
2444273306,65109,2024-06-27 18:38:00,2024-06-27 18:36:00,-2,4.99,On Time,Null
1249797614,18282,2024-06-27 18:43:00,2024-06-27 18:44:00,1,4.91,On Time,Traffic
587498345,93712,2024-06-28 04:04:00,2024-06-28 04:18:00,14,2.64,Slightly Delayed,Traffic
7850128898,29466,2024-06-28 07:48:00,2024-06-28 08:05:00,17,3.07,Significantly Delayed,Traffic
5574588218,98523,2024-06-28 09:07:00,2024-06-28 09:14:00,7,3.37,Slightly Delayed,Traffic
2999946056,6882,2024-06-28 10:50:00,2024-06-28 10:50:00,0,3.1,On Time,Null
5280263316,81900,2024-06-28 12:47:00,2024-06-28 13:15:00,28,1.87,Significantly Delayed,Traffic
1785558780,85573,2024-06-28 17:10:00,2024-06-28 17:06:00,-4,2.32,On Time,Null
6119637917,65328,2024-06-28 20:59:00,2024-06-28 21:04:00,5,3.86,On Time,Traffic
411113020,67832,2024-06-29 01:48:00,2024-06-29 01:51:00,3,4.93,On Time,Traffic
155295996,5364,2024-06-29 03:16:00,2024-06-29 03:20:00,4,2.14,On Time,Traffic
6996561687,75938,2024-06-29 04:52:00,2024-06-29 04:53:00,1,2.31,On Time,Traffic
6858336318,18825,2024-06-29 07:48:00,2024-06-29 07:46:00,-2,1.48,On Time,Null
581212790,48586,2024-06-29 09:03:00,2024-06-29 09:11:00,8,1.5,Slightly Delayed,Traffic
7236760938,61643,2024-06-29 12:15:00,2024-06-29 12:11:00,-4,4.05,On Time,Null
2327587597,44056,2024-06-29 17:44:00,2024-06-29 17:39:00,-5,4.1,On Time,Null
7528090614,91659,2024-06-29 18:07:00,2024-06-29 18:10:00,3,2.32,On Time,Traffic
5132095929,96312,2024-06-29 21:21:00,2024-06-29 21:30:00,9,4.42,Slightly Delayed,Traffic
8312320295,27452,2024-06-29 22:36:00,2024-06-29 22:36:00,0,2.96,On Time,Null
6303548068,40567,2024-06-30 00:29:00,2024-06-30 00:40:00,11,2.89,Slightly Delayed,Traffic
4368529506,98277,2024-06-30 01:34:00,2024-06-30 01:40:00,6,1.15,Slightly Delayed,Traffic
5161988291,53927,2024-07-01 01:10:00,2024-07-01 01:05:00,-5,4.28,On Time,Null
3850416839,32659,2024-07-01 02:23:00,2024-07-01 02:36:00,13,1.32,Slightly Delayed,Traffic
9400852015,92978,2024-07-01 07:08:00,2024-07-01 07:19:00,11,4.72,Slightly Delayed,Traffic
2103613260,21195,2024-07-01 20:00:00,2024-07-01 19:55:00,-5,3.53,On Time,Null
186083059,1807,2024-07-01 20:32:00,2024-07-01 20:36:00,4,0.69,On Time,Traffic
1391881327,48329,2024-07-01 21:34:00,2024-07-01 21:38:00,4,3.69,On Time,Traffic
7323157341,62964,2024-07-01 22:57:00,2024-07-01 23:02:00,5,2.98,On Time,Traffic
9214595868,34254,2024-07-01 23:55:00,2024-07-02 00:08:00,13,2.45,Slightly Delayed,Traffic
6645415772,80224,2024-07-02 07:04:00,2024-07-02 07:00:00,-4,4.61,On Time,Null
4479421205,78302,2024-07-02 12:28:00,2024-07-02 12:42:00,14,1.59,Slightly Delayed,Traffic
4122736828,47529,2024-07-02 13:15:00,2024-07-02 13:12:00,-3,2.49,On Time,Null
6056126973,84012,2024-07-02 22:45:00,2024-07-02 22:45:00,0,3.31,On Time,Null
7060468800,76511,2024-07-03 03:54:00,2024-07-03 04:06:00,12,1.4,Slightly Delayed,Traffic
7900224799,45482,2024-07-03 05:12:00,2024-07-03 05:25:00,13,1.48,Slightly Delayed,Traffic
7456610316,78607,2024-07-03 06:06:00,2024-07-03 06:09:00,3,0.92,On Time,Traffic
8971796779,9562,2024-07-03 07:37:00,2024-07-03 07:37:00,0,4.52,On Time,Null
6126334783,33084,2024-07-03 08:44:00,2024-07-03 08:49:00,5,2.26,On Time,Traffic
6994560237,76628,2024-07-03 11:29:00,2024-07-03 11:27:00,-2,2.4,On Time,Null
3513524740,96517,2024-07-03 12:20:00,2024-07-03 12:42:00,22,3.09,Significantly Delayed,Traffic
1252810532,63346,2024-07-03 21:37:00,2024-07-03 21:48:00,11,1.13,Slightly Delayed,Traffic
4688831157,75752,2024-07-03 23:55:00,2024-07-03 23:59:00,4,1.4,On Time,Traffic
5051330893,49311,2024-07-04 02:47:00,2024-07-04 03:01:00,14,4.22,Slightly Delayed,Traffic
3946852375,92389,2024-07-04 12:45:00,2024-07-04 12:45:00,0,4.04,On Time,Null
9064682961,74646,2024-07-04 13:31:00,2024-07-04 13:30:00,-1,3.91,On Time,Null
2845954128,64804,2024-07-04 16:58:00,2024-07-04 16:56:00,-2,1.05,On Time,Null
819853692,46537,2024-07-04 17:40:00,2024-07-04 17:35:00,-5,2.08,On Time,Null
4243307535,18181,2024-07-04 21:55:00,2024-07-04 22:03:00,8,3.93,Slightly Delayed,Traffic
6791931269,51873,2024-07-05 01:45:00,2024-07-05 01:50:00,5,1.67,On Time,Traffic
2416767295,28144,2024-07-05 03:50:00,2024-07-05 03:59:00,9,1.13,Slightly Delayed,Traffic
3856301920,57805,2024-07-05 04:19:00,2024-07-05 04:37:00,18,1.88,Significantly Delayed,Traffic
7513562596,10923,2024-07-05 09:23:00,2024-07-05 09:22:00,-1,1.73,On Time,Null
9588500388,25906,2024-07-05 10:16:00,2024-07-05 10:30:00,14,2.55,Slightly Delayed,Traffic
8721540965,67650,2024-07-05 13:13:00,2024-07-05 13:12:00,-1,4.87,On Time,Null
2276505075,40432,2024-07-05 13:51:00,2024-07-05 13:51:00,0,4.98,On Time,Null
7217765772,12036,2024-07-05 14:22:00,2024-07-05 14:25:00,3,2.28,On Time,Traffic
756168939,69292,2024-07-05 18:49:00,2024-07-05 18:44:00,-5,1.21,On Time,Null
9506078962,82546,2024-07-05 22:13:00,2024-07-05 22:27:00,14,0.51,Slightly Delayed,Traffic
8917116859,29174,2024-07-05 23:53:00,2024-07-05 23:54:00,1,3.89,On Time,Traffic
1963703928,70919,2024-07-06 00:30:00,2024-07-06 00:27:00,-3,1.88,On Time,Null
455878765,6556,2024-07-06 04:25:00,2024-07-06 04:26:00,1,1.66,On Time,Traffic
7967974077,1899,2024-07-06 06:12:00,2024-07-06 06:21:00,9,1.08,Slightly Delayed,Traffic
7261119579,35731,2024-07-06 06:38:00,2024-07-06 06:37:00,-1,0.96,On Time,Null
4922364507,69143,2024-07-06 08:57:00,2024-07-06 08:59:00,2,2.96,On Time,Traffic
5262508570,196,2024-07-06 11:25:00,2024-07-06 11:25:00,0,3.11,On Time,Null
8675579025,13158,2024-07-06 12:15:00,2024-07-06 12:17:00,2,3.41,On Time,Traffic
4642824835,42958,2024-07-07 02:51:00,2024-07-07 02:53:00,2,4.52,On Time,Traffic
3180415318,34284,2024-07-07 05:16:00,2024-07-07 05:43:00,27,4.65,Significantly Delayed,Traffic
622705569,50356,2024-07-07 09:33:00,2024-07-07 09:31:00,-2,4.91,On Time,Null
8172695964,52140,2024-07-07 09:36:00,2024-07-07 09:38:00,2,2.43,On Time,Traffic
379494532,99227,2024-07-07 13:42:00,2024-07-07 13:44:00,2,3.39,On Time,Traffic
5473002872,32746,2024-07-07 16:53:00,2024-07-07 16:51:00,-2,2.29,On Time,Null
7251548462,29113,2024-07-07 17:43:00,2024-07-07 17:46:00,3,1.49,On Time,Traffic
3191672889,74528,2024-07-07 18:02:00,2024-07-07 18:03:00,1,2.17,On Time,Traffic
989452284,34208,2024-07-07 22:23:00,2024-07-07 22:25:00,2,2.71,On Time,Traffic
3259266120,98390,2024-07-08 13:00:00,2024-07-08 13:14:00,14,1.62,Slightly Delayed,Traffic
7114775833,84672,2024-07-08 13:09:00,2024-07-08 13:04:00,-5,1.29,On Time,Null
5374978054,63238,2024-07-08 14:13:00,2024-07-08 14:17:00,4,3.18,On Time,Traffic
2921310646,45581,2024-07-08 14:42:00,2024-07-08 14:42:00,0,4.35,On Time,Null
6363072906,44781,2024-07-08 15:43:00,2024-07-08 15:40:00,-3,3.02,On Time,Null
6260291784,11624,2024-07-08 19:40:00,2024-07-08 19:44:00,4,4.54,On Time,Traffic
4632027192,6632,2024-07-09 02:59:00,2024-07-09 02:58:00,-1,1.36,On Time,Null
5174370629,60359,2024-07-09 03:01:00,2024-07-09 03:05:00,4,2.4,On Time,Traffic
8723752267,61593,2024-07-09 03:22:00,2024-07-09 03:24:00,2,2.82,On Time,Traffic
6292969164,60860,2024-07-09 07:21:00,2024-07-09 07:34:00,13,4.22,Slightly Delayed,Traffic
9743228131,82266,2024-07-09 08:58:00,2024-07-09 08:59:00,1,1.98,On Time,Traffic
1270503169,87390,2024-07-09 11:52:00,2024-07-09 11:55:00,3,3.38,On Time,Traffic
5415454466,34853,2024-07-09 12:19:00,2024-07-09 12:20:00,1,1.91,On Time,Traffic
1058609445,24272,2024-07-09 19:14:00,2024-07-09 19:10:00,-4,4.14,On Time,Null
692127479,59887,2024-07-09 23:27:00,2024-07-09 23:22:00,-5,3.54,On Time,Null
6788500162,97174,2024-07-10 01:42:00,2024-07-10 01:55:00,13,3.47,Slightly Delayed,Traffic
506804807,29740,2024-07-10 05:02:00,2024-07-10 04:57:00,-5,3.71,On Time,Null
1279200190,63446,2024-07-10 06:18:00,2024-07-10 06:25:00,7,1.17,Slightly Delayed,Traffic
9260334793,38060,2024-07-10 06:56:00,2024-07-10 06:59:00,3,3.82,On Time,Traffic
341580530,43564,2024-07-10 07:21:00,2024-07-10 07:42:00,21,3.77,Significantly Delayed,Traffic
6818660907,81901,2024-07-10 08:15:00,2024-07-10 08:11:00,-4,0.98,On Time,Null
4501870609,42567,2024-07-10 08:28:00,2024-07-10 08:33:00,5,2.15,On Time,Traffic
8132845656,59176,2024-07-10 12:12:00,2024-07-10 12:36:00,24,2.73,Significantly Delayed,Traffic
5805120939,42843,2024-07-10 13:06:00,2024-07-10 13:18:00,12,2.52,Slightly Delayed,Traffic
1719134546,3235,2024-07-10 13:29:00,2024-07-10 13:31:00,2,1.4,On Time,Traffic
5516201271,32490,2024-07-10 14:41:00,2024-07-10 14:39:00,-2,1.52,On Time,Null
4993169316,25105,2024-07-10 17:12:00,2024-07-10 17:21:00,9,2.68,Slightly Delayed,Traffic
2485933387,91595,2024-07-10 17:45:00,2024-07-10 17:46:00,1,4.21,On Time,Traffic
8214365128,68269,2024-07-10 18:18:00,2024-07-10 18:14:00,-4,2.87,On Time,Null
6917020296,41276,2024-07-10 22:00:00,2024-07-10 22:03:00,3,4.71,On Time,Traffic
3420357591,49383,2024-07-10 22:14:00,2024-07-10 22:11:00,-3,2.6,On Time,Null
8620144614,95461,2024-07-10 23:13:00,2024-07-10 23:34:00,21,1.46,Significantly Delayed,Traffic
5168057633,64173,2024-07-11 01:53:00,2024-07-11 01:50:00,-3,3.82,On Time,Null
7997347191,11517,2024-07-11 03:48:00,2024-07-11 04:01:00,13,3.99,Slightly Delayed,Traffic
6652395897,9118,2024-07-11 03:52:00,2024-07-11 03:49:00,-3,3.42,On Time,Null
4308216668,36727,2024-07-11 06:10:00,2024-07-11 06:28:00,18,4.65,Significantly Delayed,Traffic
6095091385,58226,2024-07-11 07:18:00,2024-07-11 07:31:00,13,3.14,Slightly Delayed,Traffic
7035343259,71409,2024-07-11 08:46:00,2024-07-11 08:45:00,-1,3.24,On Time,Null
7809866112,3022,2024-07-11 09:41:00,2024-07-11 09:54:00,13,1.63,Slightly Delayed,Traffic
7217049550,56744,2024-07-11 09:45:00,2024-07-11 10:09:00,24,2.87,Significantly Delayed,Traffic
2087093460,27478,2024-07-11 11:42:00,2024-07-11 11:41:00,-1,0.77,On Time,Null
5418735913,92033,2024-07-11 11:56:00,2024-07-11 11:54:00,-2,3.74,On Time,Null
558163882,43299,2024-07-11 12:00:00,2024-07-11 12:07:00,7,1.63,Slightly Delayed,Traffic
2622709030,10007,2024-07-11 13:04:00,2024-07-11 13:28:00,24,3.38,Significantly Delayed,Traffic
5682081545,45875,2024-07-11 16:23:00,2024-07-11 16:26:00,3,3.82,On Time,Traffic
7216662926,71646,2024-07-11 22:14:00,2024-07-11 22:18:00,4,2.65,On Time,Traffic
6340807810,60222,2024-07-12 00:51:00,2024-07-12 00:47:00,-4,3.6,On Time,Null
486724008,50502,2024-07-12 04:52:00,2024-07-12 05:04:00,12,0.84,Slightly Delayed,Traffic
9039440500,30254,2024-07-12 05:53:00,2024-07-12 05:54:00,1,2.47,On Time,Traffic
147066568,86173,2024-07-12 07:58:00,2024-07-12 07:55:00,-3,1.2,On Time,Null
7147677361,85980,2024-07-12 10:09:00,2024-07-12 10:09:00,0,4.23,On Time,Null
7589464630,17706,2024-07-12 13:30:00,2024-07-12 13:39:00,9,4.41,Slightly Delayed,Traffic
2653966619,20322,2024-07-12 17:19:00,2024-07-12 17:15:00,-4,3.9,On Time,Null
7690500286,39966,2024-07-12 18:27:00,2024-07-12 18:34:00,7,2.14,Slightly Delayed,Traffic
4314105605,20540,2024-07-12 18:44:00,2024-07-12 18:39:00,-5,4.29,On Time,Null
1766291529,27514,2024-07-12 19:12:00,2024-07-12 19:27:00,15,1.2,Slightly Delayed,Traffic
4770739350,96604,2024-07-12 19:55:00,2024-07-12 20:22:00,27,3.34,Significantly Delayed,Traffic
2272882287,92563,2024-07-12 23:21:00,2024-07-12 23:30:00,9,2.72,Slightly Delayed,Traffic
9717018638,78169,2024-07-13 02:50:00,2024-07-13 02:58:00,8,4.44,Slightly Delayed,Traffic
2364229435,23696,2024-07-13 05:51:00,2024-07-13 05:47:00,-4,1.42,On Time,Null
5990129875,94600,2024-07-13 09:01:00,2024-07-13 09:16:00,15,2.82,Slightly Delayed,Traffic
964822979,42914,2024-07-13 10:49:00,2024-07-13 10:47:00,-2,1.09,On Time,Null
1409544327,69320,2024-07-13 16:34:00,2024-07-13 16:39:00,5,1.17,On Time,Traffic
6595898122,99156,2024-07-13 20:57:00,2024-07-13 20:53:00,-4,2.95,On Time,Null
7282397914,26008,2024-07-14 01:35:00,2024-07-14 01:40:00,5,2.19,On Time,Traffic
2102402075,81176,2024-07-14 05:46:00,2024-07-14 05:41:00,-5,5,On Time,Null
2282234185,5912,2024-07-14 05:55:00,2024-07-14 05:52:00,-3,3.74,On Time,Null
7402491996,15459,2024-07-14 07:02:00,2024-07-14 07:04:00,2,1.19,On Time,Traffic
3007616042,42230,2024-07-14 07:36:00,2024-07-14 07:58:00,22,3.57,Significantly Delayed,Traffic
1643011737,83118,2024-07-14 08:37:00,2024-07-14 08:42:00,5,3.49,On Time,Traffic
7454643275,72097,2024-07-14 09:00:00,2024-07-14 08:57:00,-3,3.9,On Time,Null
3387165389,5218,2024-07-14 09:24:00,2024-07-14 09:24:00,0,2.13,On Time,Null
3219761206,25134,2024-07-14 13:17:00,2024-07-14 13:18:00,1,2.6,On Time,Traffic
7891205593,43532,2024-07-14 18:00:00,2024-07-14 17:56:00,-4,4.55,On Time,Null
7258243894,15896,2024-07-14 23:19:00,2024-07-14 23:18:00,-1,4.18,On Time,Null
5390352336,17564,2024-07-15 04:47:00,2024-07-15 04:49:00,2,1.24,On Time,Traffic
327291657,95819,2024-07-15 04:48:00,2024-07-15 04:44:00,-4,3.94,On Time,Null
7875587578,40025,2024-07-15 08:59:00,2024-07-15 09:09:00,10,3.53,Slightly Delayed,Traffic
5222677885,53731,2024-07-15 11:03:00,2024-07-15 11:10:00,7,2.29,Slightly Delayed,Traffic
3576529840,40696,2024-07-15 11:31:00,2024-07-15 11:37:00,6,3.58,Slightly Delayed,Traffic
1375867721,21511,2024-07-15 17:08:00,2024-07-15 17:05:00,-3,4.45,On Time,Null
804414742,98191,2024-07-15 21:34:00,2024-07-15 21:46:00,12,4.21,Slightly Delayed,Traffic
3381573131,50582,2024-07-16 00:47:00,2024-07-16 00:42:00,-5,4.91,On Time,Null
6626994121,18323,2024-07-16 00:57:00,2024-07-16 01:10:00,13,3.53,Slightly Delayed,Traffic
3142198801,7052,2024-07-16 01:25:00,2024-07-16 01:24:00,-1,4.85,On Time,Null
6932431317,17468,2024-07-16 04:22:00,2024-07-16 04:20:00,-2,4.75,On Time,Null
2878422829,87135,2024-07-16 06:06:00,2024-07-16 06:01:00,-5,2.59,On Time,Null
2847236502,97878,2024-07-16 11:07:00,2024-07-16 11:10:00,3,4.81,On Time,Traffic
168067196,42592,2024-07-16 13:30:00,2024-07-16 13:35:00,5,2.65,On Time,Traffic
8532411923,82328,2024-07-16 19:12:00,2024-07-16 19:19:00,7,4.22,Slightly Delayed,Traffic
6376147802,83140,2024-07-16 21:37:00,2024-07-16 21:51:00,14,4.03,Slightly Delayed,Traffic
1961864118,63230,2024-07-17 08:52:00,2024-07-17 08:47:00,-5,0.96,On Time,Null
9419789569,54029,2024-07-17 10:53:00,2024-07-17 10:53:00,0,2.48,On Time,Null
4621664126,26442,2024-07-17 12:25:00,2024-07-17 12:37:00,12,1.77,Slightly Delayed,Traffic
2452915406,59616,2024-07-17 12:43:00,2024-07-17 12:46:00,3,1.89,On Time,Traffic
1592757566,26609,2024-07-17 15:24:00,2024-07-17 15:44:00,20,2.61,Significantly Delayed,Traffic
8542325207,38846,2024-07-17 17:47:00,2024-07-17 17:50:00,3,4.04,On Time,Traffic
8196173573,50964,2024-07-17 18:36:00,2024-07-17 18:53:00,17,4.9,Significantly Delayed,Traffic
5706043483,86219,2024-07-17 19:10:00,2024-07-17 19:14:00,4,4.04,On Time,Traffic
1912293606,72857,2024-07-17 19:47:00,2024-07-17 19:49:00,2,0.56,On Time,Traffic
7026479520,82300,2024-07-17 22:17:00,2024-07-17 22:19:00,2,3.2,On Time,Traffic
6478815087,73936,2024-07-18 08:13:00,2024-07-18 08:10:00,-3,4.68,On Time,Null
5116898322,93289,2024-07-18 13:37:00,2024-07-18 13:35:00,-2,1.52,On Time,Null
2772154780,74237,2024-07-18 14:52:00,2024-07-18 14:51:00,-1,0.69,On Time,Null
5967495442,7004,2024-07-18 15:36:00,2024-07-18 15:47:00,11,1.54,Slightly Delayed,Traffic
3682284811,10177,2024-07-18 21:13:00,2024-07-18 21:10:00,-3,1.6,On Time,Null
963715332,74026,2024-07-18 22:39:00,2024-07-18 22:54:00,15,0.55,Slightly Delayed,Traffic
3985829990,39267,2024-07-19 01:14:00,2024-07-19 01:28:00,14,1.63,Slightly Delayed,Traffic
6610120274,83714,2024-07-19 01:30:00,2024-07-19 01:31:00,1,0.9,On Time,Traffic
4516009647,41620,2024-07-19 01:34:00,2024-07-19 01:36:00,2,2.54,On Time,Traffic
3158340906,87614,2024-07-19 01:41:00,2024-07-19 01:48:00,7,4.42,Slightly Delayed,Traffic
1247978468,30662,2024-07-19 02:13:00,2024-07-19 02:12:00,-1,1.56,On Time,Null
6438773635,188,2024-07-19 04:07:00,2024-07-19 04:02:00,-5,1.85,On Time,Null
6751537971,33447,2024-07-19 06:23:00,2024-07-19 06:24:00,1,3.35,On Time,Traffic
962864152,58963,2024-07-19 06:55:00,2024-07-19 06:50:00,-5,3.81,On Time,Null
3253225736,22694,2024-07-19 09:08:00,2024-07-19 09:11:00,3,1.95,On Time,Traffic
9398719862,4852,2024-07-19 09:40:00,2024-07-19 09:44:00,4,0.85,On Time,Traffic
1337510774,37353,2024-07-19 12:57:00,2024-07-19 12:56:00,-1,0.76,On Time,Null
4054816025,2786,2024-07-19 14:49:00,2024-07-19 14:51:00,2,3.89,On Time,Traffic
5195999941,12987,2024-07-19 19:07:00,2024-07-19 19:21:00,14,2.34,Slightly Delayed,Traffic
4764056827,25547,2024-07-19 20:19:00,2024-07-19 20:30:00,11,1.87,Slightly Delayed,Traffic
6131680348,11536,2024-07-19 22:17:00,2024-07-19 22:18:00,1,1.27,On Time,Traffic
6284076508,39939,2024-07-19 22:50:00,2024-07-19 22:51:00,1,3.07,On Time,Traffic
4331471900,95419,2024-07-20 09:03:00,2024-07-20 09:13:00,10,3.97,Slightly Delayed,Traffic
5195997912,54621,2024-07-20 15:34:00,2024-07-20 15:29:00,-5,2.91,On Time,Null
7598489331,15197,2024-07-20 16:08:00,2024-07-20 16:15:00,7,1.57,Slightly Delayed,Traffic
9184012674,88446,2024-07-20 23:32:00,2024-07-20 23:31:00,-1,4.54,On Time,Null
3560549947,87552,2024-07-21 02:39:00,2024-07-21 02:47:00,8,4.06,Slightly Delayed,Traffic
6104211214,5923,2024-07-21 02:44:00,2024-07-21 02:46:00,2,2.14,On Time,Traffic
3527621284,24006,2024-07-21 04:38:00,2024-07-21 04:35:00,-3,1.46,On Time,Null
2012368621,70216,2024-07-21 04:44:00,2024-07-21 04:43:00,-1,4.14,On Time,Null
2326500581,53100,2024-07-21 05:49:00,2024-07-21 05:54:00,5,3.58,On Time,Traffic
9494303116,12071,2024-07-21 11:04:00,2024-07-21 11:09:00,5,3.87,On Time,Traffic
8710393245,79417,2024-07-21 11:22:00,2024-07-21 11:20:00,-2,4.18,On Time,Null
1584863963,70947,2024-07-21 18:31:00,2024-07-21 18:48:00,17,3.64,Significantly Delayed,Traffic
1523343168,41110,2024-07-21 19:08:00,2024-07-21 19:12:00,4,4.56,On Time,Traffic
6371336060,17953,2024-07-21 20:22:00,2024-07-21 20:19:00,-3,2.4,On Time,Null
6850221497,43013,2024-07-21 22:52:00,2024-07-21 22:47:00,-5,3.02,On Time,Null
621213006,42600,2024-07-22 04:39:00,2024-07-22 04:40:00,1,1.61,On Time,Traffic
5678362658,90700,2024-07-22 05:06:00,2024-07-22 05:06:00,0,2.6,On Time,Null
8024667539,26395,2024-07-22 06:12:00,2024-07-22 06:24:00,12,1.85,Slightly Delayed,Traffic
6704773223,34344,2024-07-22 09:59:00,2024-07-22 10:21:00,22,4.68,Significantly Delayed,Traffic
6217777735,29335,2024-07-22 11:39:00,2024-07-22 11:34:00,-5,1.22,On Time,Null
3136508414,94346,2024-07-22 15:33:00,2024-07-22 15:30:00,-3,4.05,On Time,Null
1785144322,27342,2024-07-22 17:04:00,2024-07-22 17:14:00,10,3.1,Slightly Delayed,Traffic
1686508921,37806,2024-07-22 22:32:00,2024-07-22 22:27:00,-5,1.62,On Time,Null
3739042166,52760,2024-07-23 01:02:00,2024-07-23 01:07:00,5,4.28,On Time,Traffic
6798661163,29752,2024-07-23 10:34:00,2024-07-23 10:36:00,2,3.67,On Time,Traffic
6595041423,53964,2024-07-23 11:06:00,2024-07-23 11:04:00,-2,3.32,On Time,Null
8147959428,66010,2024-07-23 13:53:00,2024-07-23 13:56:00,3,3.8,On Time,Traffic
4352870279,13768,2024-07-23 14:18:00,2024-07-23 14:47:00,29,3.18,Significantly Delayed,Traffic
9051644316,3338,2024-07-23 17:31:00,2024-07-23 17:38:00,7,1.59,Slightly Delayed,Traffic
392038758,62825,2024-07-23 18:50:00,2024-07-23 18:58:00,8,1.35,Slightly Delayed,Traffic
6277344634,98138,2024-07-23 19:33:00,2024-07-23 19:55:00,22,2.48,Significantly Delayed,Traffic
6051792089,59903,2024-07-23 22:07:00,2024-07-23 22:09:00,2,4.95,On Time,Traffic
5069524975,36149,2024-07-24 01:31:00,2024-07-24 01:36:00,5,3.11,On Time,Traffic
5458784818,23513,2024-07-24 03:16:00,2024-07-24 03:14:00,-2,4.17,On Time,Null
5521682945,20204,2024-07-24 07:41:00,2024-07-24 07:49:00,8,4.67,Slightly Delayed,Traffic
3373390154,42345,2024-07-24 09:18:00,2024-07-24 09:20:00,2,4.51,On Time,Traffic
1134990529,85089,2024-07-24 19:18:00,2024-07-24 19:23:00,5,1.03,On Time,Traffic
7561642939,2481,2024-07-24 20:29:00,2024-07-24 20:25:00,-4,0.71,On Time,Null
932482893,4554,2024-07-24 23:12:00,2024-07-24 23:08:00,-4,2.93,On Time,Null
8149944548,18686,2024-07-24 23:24:00,2024-07-24 23:29:00,5,0.86,On Time,Traffic
5532838325,57010,2024-07-24 23:40:00,2024-07-24 23:37:00,-3,3.85,On Time,Null
5128739359,37108,2024-07-25 04:00:00,2024-07-25 03:55:00,-5,1.39,On Time,Null
